sciName	kingdom	taxID	locus	GOID	GOTerm
Caenorhabditis elegans	eukaryota	6239	WBGene00011275	GO:0009792	embryo development ending in birth or egg hatching
Caenorhabditis elegans	eukaryota	6239	WBGene00011275	GO:0002119	nematode larval development
Caenorhabditis elegans	eukaryota	6239	WBGene00011275	GO:0040035	hermaphrodite genitalia development
Caenorhabditis elegans	eukaryota	6239	WBGene00011276	GO:0009792	embryo development ending in birth or egg hatching
Caenorhabditis elegans	eukaryota	6239	WBGene00011276	GO:0040035	hermaphrodite genitalia development
Caenorhabditis elegans	eukaryota	6239	WBGene00011283	GO:0002119	nematode larval development
Caenorhabditis elegans	eukaryota	6239	WBGene00011292	GO:0009792	embryo development ending in birth or egg hatching
Caenorhabditis elegans	eukaryota	6239	WBGene00011305	GO:0009792	embryo development ending in birth or egg hatching
Caenorhabditis elegans	eukaryota	6239	WBGene00011306	GO:0009792	embryo development ending in birth or egg hatching
Caenorhabditis elegans	eukaryota	6239	WBGene00011309	GO:0009792	embryo development ending in birth or egg hatching
Caenorhabditis elegans	eukaryota	6239	WBGene00011311	GO:0002119	nematode larval development
Caenorhabditis elegans	eukaryota	6239	WBGene00011311	GO:0008406	gonad development
Caenorhabditis elegans	eukaryota	6239	WBGene00011312	GO:0009792	embryo development ending in birth or egg hatching
Caenorhabditis elegans	eukaryota	6239	WBGene00011318	GO:0009792	embryo development ending in birth or egg hatching
Caenorhabditis elegans	eukaryota	6239	WBGene00011318	GO:0040035	hermaphrodite genitalia development
Caenorhabditis elegans	eukaryota	6239	WBGene00011325	GO:0009792	embryo development ending in birth or egg hatching
Caenorhabditis elegans	eukaryota	6239	WBGene00011325	GO:0002119	nematode larval development
Caenorhabditis elegans	eukaryota	6239	WBGene00011334	GO:0009792	embryo development ending in birth or egg hatching
Caenorhabditis elegans	eukaryota	6239	WBGene00011334	GO:0002119	nematode larval development
Caenorhabditis elegans	eukaryota	6239	WBGene00011338	GO:0009792	embryo development ending in birth or egg hatching
Caenorhabditis elegans	eukaryota	6239	WBGene00011348	GO:0009792	embryo development ending in birth or egg hatching
Caenorhabditis elegans	eukaryota	6239	WBGene00011348	GO:0002119	nematode larval development
Caenorhabditis elegans	eukaryota	6239	WBGene00011348	GO:0040035	hermaphrodite genitalia development
Caenorhabditis elegans	eukaryota	6239	WBGene00011350	GO:0009792	embryo development ending in birth or egg hatching
Caenorhabditis elegans	eukaryota	6239	WBGene00011367	GO:0009792	embryo development ending in birth or egg hatching
Caenorhabditis elegans	eukaryota	6239	WBGene00011367	GO:0002119	nematode larval development
Caenorhabditis elegans	eukaryota	6239	WBGene00011367	GO:0040035	hermaphrodite genitalia development
Caenorhabditis elegans	eukaryota	6239	WBGene00011376	GO:0009792	embryo development ending in birth or egg hatching
Caenorhabditis elegans	eukaryota	6239	WBGene00011391	GO:0009792	embryo development ending in birth or egg hatching
Caenorhabditis elegans	eukaryota	6239	WBGene00011391	GO:0002119	nematode larval development
Caenorhabditis elegans	eukaryota	6239	WBGene00011407	GO:0002119	nematode larval development
Caenorhabditis elegans	eukaryota	6239	WBGene00011408	GO:0009792	embryo development ending in birth or egg hatching
Caenorhabditis elegans	eukaryota	6239	WBGene00011408	GO:0002119	nematode larval development
Caenorhabditis elegans	eukaryota	6239	WBGene00011409	GO:0009792	embryo development ending in birth or egg hatching
Caenorhabditis elegans	eukaryota	6239	WBGene00011410	GO:0009792	embryo development ending in birth or egg hatching
Caenorhabditis elegans	eukaryota	6239	WBGene00011412	GO:0009792	embryo development ending in birth or egg hatching
Caenorhabditis elegans	eukaryota	6239	WBGene00011412	GO:0002119	nematode larval development
Caenorhabditis elegans	eukaryota	6239	WBGene00011432	GO:0009792	embryo development ending in birth or egg hatching
Caenorhabditis elegans	eukaryota	6239	WBGene00011432	GO:0002119	nematode larval development
Caenorhabditis elegans	eukaryota	6239	WBGene00011432	GO:0040035	hermaphrodite genitalia development
Caenorhabditis elegans	eukaryota	6239	WBGene00011434	GO:0009792	embryo development ending in birth or egg hatching
Caenorhabditis elegans	eukaryota	6239	WBGene00011434	GO:0002119	nematode larval development
Caenorhabditis elegans	eukaryota	6239	WBGene00011456	GO:0008340	determination of adult lifespan
Caenorhabditis elegans	eukaryota	6239	WBGene00011460	GO:0002119	nematode larval development
Caenorhabditis elegans	eukaryota	6239	WBGene00011480	GO:0002119	nematode larval development
Caenorhabditis elegans	eukaryota	6239	WBGene00011481	GO:0009792	embryo development ending in birth or egg hatching
Caenorhabditis elegans	eukaryota	6239	WBGene00011481	GO:0002119	nematode larval development
Caenorhabditis elegans	eukaryota	6239	WBGene00011493	GO:0008340	determination of adult lifespan
Caenorhabditis elegans	eukaryota	6239	WBGene00011499	GO:0009792	embryo development ending in birth or egg hatching
Caenorhabditis elegans	eukaryota	6239	WBGene00011501	GO:0009792	embryo development ending in birth or egg hatching
Caenorhabditis elegans	eukaryota	6239	WBGene00011503	GO:0009792	embryo development ending in birth or egg hatching
Caenorhabditis elegans	eukaryota	6239	WBGene00011510	GO:0009792	embryo development ending in birth or egg hatching
Caenorhabditis elegans	eukaryota	6239	WBGene00011523	GO:0009792	embryo development ending in birth or egg hatching
Caenorhabditis elegans	eukaryota	6239	WBGene00011526	GO:0009792	embryo development ending in birth or egg hatching
Caenorhabditis elegans	eukaryota	6239	WBGene00011527	GO:0009792	embryo development ending in birth or egg hatching
Caenorhabditis elegans	eukaryota	6239	WBGene00011527	GO:0002119	nematode larval development
Caenorhabditis elegans	eukaryota	6239	WBGene00011527	GO:0008340	determination of adult lifespan
Caenorhabditis elegans	eukaryota	6239	WBGene00011528	GO:0009792	embryo development ending in birth or egg hatching
Caenorhabditis elegans	eukaryota	6239	WBGene00011532	GO:0009792	embryo development ending in birth or egg hatching
Caenorhabditis elegans	eukaryota	6239	WBGene00011533	GO:0009792	embryo development ending in birth or egg hatching
Caenorhabditis elegans	eukaryota	6239	WBGene00011538	GO:0002119	nematode larval development
Caenorhabditis elegans	eukaryota	6239	WBGene00011538	GO:0040035	hermaphrodite genitalia development
Caenorhabditis elegans	eukaryota	6239	WBGene00011546	GO:0008340	determination of adult lifespan
Caenorhabditis elegans	eukaryota	6239	WBGene00011563	GO:0009792	embryo development ending in birth or egg hatching
Caenorhabditis elegans	eukaryota	6239	WBGene00011576	GO:0009792	embryo development ending in birth or egg hatching
Caenorhabditis elegans	eukaryota	6239	WBGene00011591	GO:0009792	embryo development ending in birth or egg hatching
Caenorhabditis elegans	eukaryota	6239	WBGene00011599	GO:0009792	embryo development ending in birth or egg hatching
Caenorhabditis elegans	eukaryota	6239	WBGene00011599	GO:0002119	nematode larval development
Caenorhabditis elegans	eukaryota	6239	WBGene00011600	GO:0009792	embryo development ending in birth or egg hatching
Caenorhabditis elegans	eukaryota	6239	WBGene00011601	GO:0009792	embryo development ending in birth or egg hatching
Caenorhabditis elegans	eukaryota	6239	WBGene00011605	GO:0009792	embryo development ending in birth or egg hatching
Caenorhabditis elegans	eukaryota	6239	WBGene00011605	GO:0002119	nematode larval development
Caenorhabditis elegans	eukaryota	6239	WBGene00011605	GO:0040035	hermaphrodite genitalia development
Caenorhabditis elegans	eukaryota	6239	WBGene00011605	GO:0008340	determination of adult lifespan
Caenorhabditis elegans	eukaryota	6239	WBGene00011605	GO:0007281	germ cell development
Caenorhabditis elegans	eukaryota	6239	WBGene00011625	GO:0009792	embryo development ending in birth or egg hatching
Caenorhabditis elegans	eukaryota	6239	WBGene00011631	GO:0009792	embryo development ending in birth or egg hatching
Caenorhabditis elegans	eukaryota	6239	WBGene00011631	GO:0002119	nematode larval development
Caenorhabditis elegans	eukaryota	6239	WBGene00011634	GO:0009792	embryo development ending in birth or egg hatching
Caenorhabditis elegans	eukaryota	6239	WBGene00011634	GO:0002119	nematode larval development
Caenorhabditis elegans	eukaryota	6239	WBGene00011634	GO:0071688	striated muscle myosin thick filament assembly
Caenorhabditis elegans	eukaryota	6239	WBGene00011636	GO:0009792	embryo development ending in birth or egg hatching
Caenorhabditis elegans	eukaryota	6239	WBGene00011636	GO:0008340	determination of adult lifespan
Caenorhabditis elegans	eukaryota	6239	WBGene00011637	GO:0009792	embryo development ending in birth or egg hatching
Caenorhabditis elegans	eukaryota	6239	WBGene00011637	GO:0040035	hermaphrodite genitalia development
Caenorhabditis elegans	eukaryota	6239	WBGene00011638	GO:0009792	embryo development ending in birth or egg hatching
Caenorhabditis elegans	eukaryota	6239	WBGene00011638	GO:0002119	nematode larval development
Caenorhabditis elegans	eukaryota	6239	WBGene00011639	GO:0071688	striated muscle myosin thick filament assembly
Caenorhabditis elegans	eukaryota	6239	WBGene00011645	GO:0009792	embryo development ending in birth or egg hatching
Caenorhabditis elegans	eukaryota	6239	WBGene00011656	GO:0002119	nematode larval development
Caenorhabditis elegans	eukaryota	6239	WBGene00011661	GO:0009792	embryo development ending in birth or egg hatching
Caenorhabditis elegans	eukaryota	6239	WBGene00011671	GO:0008340	determination of adult lifespan
Caenorhabditis elegans	eukaryota	6239	WBGene00011674	GO:0009792	embryo development ending in birth or egg hatching
Caenorhabditis elegans	eukaryota	6239	WBGene00011687	GO:0009792	embryo development ending in birth or egg hatching
Caenorhabditis elegans	eukaryota	6239	WBGene00011692	GO:0009792	embryo development ending in birth or egg hatching
Caenorhabditis elegans	eukaryota	6239	WBGene00011722	GO:0009792	embryo development ending in birth or egg hatching
Caenorhabditis elegans	eukaryota	6239	WBGene00011722	GO:0002119	nematode larval development
Caenorhabditis elegans	eukaryota	6239	WBGene00011722	GO:0040035	hermaphrodite genitalia development
Caenorhabditis elegans	eukaryota	6239	WBGene00011722	GO:0007281	germ cell development
Caenorhabditis elegans	eukaryota	6239	WBGene00011728	GO:0009792	embryo development ending in birth or egg hatching
Caenorhabditis elegans	eukaryota	6239	WBGene00011729	GO:0009792	embryo development ending in birth or egg hatching
Caenorhabditis elegans	eukaryota	6239	WBGene00011729	GO:0002119	nematode larval development
Caenorhabditis elegans	eukaryota	6239	WBGene00011730	GO:0008340	determination of adult lifespan
Caenorhabditis elegans	eukaryota	6239	WBGene00011734	GO:0009792	embryo development ending in birth or egg hatching
Caenorhabditis elegans	eukaryota	6239	WBGene00011740	GO:0009792	embryo development ending in birth or egg hatching
Caenorhabditis elegans	eukaryota	6239	WBGene00011740	GO:0002119	nematode larval development
Caenorhabditis elegans	eukaryota	6239	WBGene00011746	GO:0009792	embryo development ending in birth or egg hatching
Caenorhabditis elegans	eukaryota	6239	WBGene00011747	GO:0009792	embryo development ending in birth or egg hatching
Caenorhabditis elegans	eukaryota	6239	WBGene00011747	GO:0002119	nematode larval development
Caenorhabditis elegans	eukaryota	6239	WBGene00011747	GO:0040035	hermaphrodite genitalia development
Caenorhabditis elegans	eukaryota	6239	WBGene00011758	GO:0009792	embryo development ending in birth or egg hatching
Caenorhabditis elegans	eukaryota	6239	WBGene00011758	GO:0040035	hermaphrodite genitalia development
Caenorhabditis elegans	eukaryota	6239	WBGene00011758	GO:0007281	germ cell development
Caenorhabditis elegans	eukaryota	6239	WBGene00011758	GO:0008406	gonad development
Caenorhabditis elegans	eukaryota	6239	WBGene00011759	GO:0009792	embryo development ending in birth or egg hatching
Caenorhabditis elegans	eukaryota	6239	WBGene00011759	GO:0002119	nematode larval development
Caenorhabditis elegans	eukaryota	6239	WBGene00011759	GO:0040035	hermaphrodite genitalia development
Caenorhabditis elegans	eukaryota	6239	WBGene00011760	GO:0002119	nematode larval development
Caenorhabditis elegans	eukaryota	6239	WBGene00011768	GO:0040035	hermaphrodite genitalia development
Caenorhabditis elegans	eukaryota	6239	WBGene00011775	GO:0002119	nematode larval development
Caenorhabditis elegans	eukaryota	6239	WBGene00011783	GO:0007413	axonal fasciculation
Caenorhabditis elegans	eukaryota	6239	WBGene00011788	GO:0009792	embryo development ending in birth or egg hatching
Caenorhabditis elegans	eukaryota	6239	WBGene00011803	GO:0009792	embryo development ending in birth or egg hatching
Caenorhabditis elegans	eukaryota	6239	WBGene00011806	GO:0040035	hermaphrodite genitalia development
Caenorhabditis elegans	eukaryota	6239	WBGene00011814	GO:0009792	embryo development ending in birth or egg hatching
Caenorhabditis elegans	eukaryota	6239	WBGene00011814	GO:0002119	nematode larval development
Caenorhabditis elegans	eukaryota	6239	WBGene00011819	GO:0009792	embryo development ending in birth or egg hatching
Caenorhabditis elegans	eukaryota	6239	WBGene00011829	GO:0009792	embryo development ending in birth or egg hatching
Caenorhabditis elegans	eukaryota	6239	WBGene00011831	GO:0002119	nematode larval development
Caenorhabditis elegans	eukaryota	6239	WBGene00011831	GO:0008340	determination of adult lifespan
Caenorhabditis elegans	eukaryota	6239	WBGene00011834	GO:0002119	nematode larval development
Caenorhabditis elegans	eukaryota	6239	WBGene00011835	GO:0009792	embryo development ending in birth or egg hatching
Caenorhabditis elegans	eukaryota	6239	WBGene00011857	GO:0009792	embryo development ending in birth or egg hatching
Caenorhabditis elegans	eukaryota	6239	WBGene00011858	GO:0009792	embryo development ending in birth or egg hatching
Caenorhabditis elegans	eukaryota	6239	WBGene00011867	GO:0009792	embryo development ending in birth or egg hatching
Caenorhabditis elegans	eukaryota	6239	WBGene00011867	GO:0002119	nematode larval development
Caenorhabditis elegans	eukaryota	6239	WBGene00011867	GO:0008340	determination of adult lifespan
Caenorhabditis elegans	eukaryota	6239	WBGene00011869	GO:0008340	determination of adult lifespan
Caenorhabditis elegans	eukaryota	6239	WBGene00011870	GO:0008340	determination of adult lifespan
Caenorhabditis elegans	eukaryota	6239	WBGene00011874	GO:0008340	determination of adult lifespan
Caenorhabditis elegans	eukaryota	6239	WBGene00011883	GO:0009792	embryo development ending in birth or egg hatching
Caenorhabditis elegans	eukaryota	6239	WBGene00011883	GO:0002119	nematode larval development
Caenorhabditis elegans	eukaryota	6239	WBGene00011883	GO:0040035	hermaphrodite genitalia development
Caenorhabditis elegans	eukaryota	6239	WBGene00011883	GO:0008340	determination of adult lifespan
